playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2530700","null","Dontrelle Inman","WR","SD","WR","SD","null","7.64","null","null","null","46","null","null","0.08","null","null","null","7.64","7.64","null","null",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","null","13.67","null","null","null","6","null","null","1.27","null","null","null","13.67","13.67","2.682","null",
"2530763","null","Patrick DiMarco","RB","ATL","RB","ATL","null","0.28","null","null","null","96","null","null","0.015","null","null","null","0.28","0.28","8.8066","null",
"2531218","null","Chase Reynolds","RB","LA","RB","LA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2532790","null","Travis Benjamin","WR","SD","WR","SD","null","8.49","null","null","null","39","null","null","0.18","null","null","null","8.49","8.49","4.008","null",
"2532797","null","Brandon Bolden","RB","NE","RB","NE","null","0.29","null","null","null","93","null","null","0","null","null","null","0.29","0.29","null","null",
"2532820","null","Kirk Cousins","QB","WAS","QB","WAS","null","14.41","null","null","null","23","null","null","0.345","null","null","null","14.41","14.41","5.5347","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","2.95","null","null","null","48","null","null","0.205","null","null","null","2.95","2.95","4.6507","null",
"2532838","null","Coby Fleener","TE","NO","TE","NO","null","6.77","null","null","null","14","null","null","0.425","null","null","null","6.77","6.77","4.852","null",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","null","8.95","null","null","null","33","null","null","0.13","null","null","null","8.95","8.95","null","null",
"2532842","null","Nick Foles","QB","KC","QB","KC","null","0.17","null","null","null","34","null","null","0.008","null","null","null","0.17","0.17","null","null",
"2532853","null","Ladarius Green","TE","PIT","TE","PIT","null","3.8","null","null","null","35","null","null","0.035","null","null","null","3.8","3.8","5.9592","null",
"2532864","null","Dan Herron","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","null","11.09","null","null","null","19","null","null","0.25","null","null","null","11.09","11.09","null","null",
"2532884","null","Marvin Jones","WR","DET","WR","DET","null","9.31","null","null","null","31","null","null","0.27","null","null","null","9.31","9.31","null","null",
"2532887","null","Jermaine Kearse","WR","SEA","WR","SEA","null","6.13","null","null","null","64","null","null","0.095","null","null","null","6.13","6.13","6.7203","null",
"2532888","null","Case Keenum","QB","LA","QB","LA","null","0.17","null","null","null","34","null","null","0.029","null","null","null","0.17","0.17","null","null",
"2532899","null","Doug Martin","RB","TB","RB","TB","null","12.31","null","null","null","12","null","null","0.185","null","null","null","12.31","12.31","3.5895","null",
"2532900","null","Keshawn Martin","WR","FA","WR","FA","null","0.61","null","null","null","126","null","null","0.06","null","null","null","0.61","0.61","null","null",
"2532926","null","Isaiah Pead","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2532933","null","Brian Quick","WR","LA","WR","LA","null","5.9","null","null","null","69","null","null","0.25","null","null","null","5.9","5.9","6.4792","null",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","null","13.06","null","null","null","28","null","null","1.88","null","null","null","13.06","13.06","6.2895","null",
"2532960","null","Nick Toon","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2532968","null","Blair Walsh","K","FA","K","FA","null","0","null","null","null","30","null","null","0","null","null","null","0","0","null","null",
"2532970","null","Brandon Weeden","QB","HOU","QB","HOU","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","null","18.77","null","null","null","6","null","null","0.36","null","null","null","18.77","18.77","5.1573","null",
"2532978","null","Jarius Wright","WR","MIN","WR","MIN","null","1.07","null","null","null","120","null","null","0.04","null","null","null","1.07","1.07","3.345","null",
"2533031","null","Andrew Luck","QB","IND","QB","IND","null","16.15","null","null","null","17","null","null","0.58","null","null","null","16.15","16.15","5.1573","null",
"2533034","null","Lamar Miller","RB","HOU","RB","HOU","null","12.47","null","null","null","11","null","null","0.2","null","null","null","12.47","12.47","3.3049","null",
"2533040","null","Mohamed Sanu","WR","ATL","WR","ATL","null","6.99","null","null","null","54","null","null","0.215","null","null","null","6.99","6.99","4.671","null",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","null","5","null","null","null","27","null","null","0.22","null","null","null","5","5","4.852","null",
"2533047","null","Orson Charles","TE","DET","TE","DET","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2533349","null","Austin Davis","QB","DEN","QB","DEN","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2533353","null","Cory Harkey","TE","LA","TE","LA","null","0.2","null","null","null","79","null","null","0","null","null","null","0.2","0.2","null","null",
"2533436","null","Brock Osweiler","QB","HOU","QB","HOU","null","14.09","null","null","null","24","null","null","0.07","null","null","null","14.09","14.09","5.1573","null",
"2533437","null","Ronnie Hillman","RB","SD","RB","SD","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2533444","null","Randy Bullock","K","PIT","K","PIT","null","0","null","null","null","30","null","null","0","null","null","null","0","0","null","null",
"2533457","null","Alfred Morris","RB","DAL","RB","DAL","null","2.84","null","null","null","68","null","null","0.41","null","null","null","2.84","2.84","4.538","null",
"2533460","null","Robert Turbin","RB","IND","RB","IND","null","3.08","null","null","null","66","null","null","0.16","null","null","null","3.08","3.08","3.874","null",
"2533533","null","Rueben Randle","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","0.23","null","null","null","78","null","null","0.03","null","null","null","0.23","0.23","5.154","null",
"2534436","null","Deonte Thompson","WR","CHI","WR","CHI","null","1.35","null","null","null","119","null","null","0.285","null","null","null","1.35","1.35","4.6107","null",
"2534437","null","Austin Johnson","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2534571","null","Bobby Rainey","RB","NYG","RB","NYG","null","0.72","null","null","null","81","null","null","0.225","null","null","null","0.72","0.72","5.6763","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","0.41","null","null","null","86","null","null","0.035","null","null","null","0.41","0.41","7.858","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0.29","null","null","null","93","null","null","0.005","null","null","null","0.29","0.29","null","null",
"2534797","null","Greg Zuerlein","K","LA","K","LA","null","1.1","null","null","null","29","null","null","1.1","null","null","null","1.1","1.1","4.5293","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","3.77","null","null","null","36","null","null","0.025","null","null","null","3.77","3.77","2.7381","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2535634","null","Chris Givens","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2535696","null","Joe Banyard","RB","JAC","RB","JAC","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","8.72","null","null","null","37","null","null","0.19","null","null","null","8.72","8.72","4.8518","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","3","null","null","null","67","null","null","0.255","null","null","null","3","3","7.4786","null",
"2535724","null","Dominique Jones","TE","MIA","TE","MIA","null","4.17","null","null","null","32","null","null","0.2","null","null","null","4.17","4.17","2.9394","null",
"2535869","null","Rod Streater","WR","SF","WR","SF","null","0.5","null","null","null","130","null","null","0.005","null","null","null","0.5","0.5","6.66","null",
"2535876","null","Griff Whalen","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","NO","RB","NO","null","3.34","null","null","null","62","null","null","0.05","null","null","null","3.34","3.34","6.53","null",
"2535943","null","Sean McGrath","TE","SD","TE","SD","null","0.3","null","null","null","75","null","null","0.025","null","null","null","0.3","0.3","5.4559","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","3.82","null","null","null","97","null","null","0.12","null","null","null","3.82","3.82","5.4546","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","0.49","null","null","null","132","null","null","0.015","null","null","null","0.49","0.49","null","null",
"2535988","null","Brittan Golden","WR","ARI","WR","ARI","null","0.19","null","null","null","147","null","null","0.04","null","null","null","0.19","0.19","6.66","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","4.44","null","null","null","53","null","null","0.115","null","null","null","4.44","4.44","6.8146","null",
"2536340","null","Justin Tucker","K","BAL","K","BAL","null","2","null","null","null","14","null","null","0.15","null","null","null","2","2","2.2229","null",
"2536342","null","Brandon Bostick","TE","NYJ","TE","NYJ","null","0.31","null","null","null","73","null","null","0.015","null","null","null","0.31","0.31","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","1.41","null","null","null","57","null","null","0.41","null","null","null","1.41","1.41","null","null",
"2539203","null","Cobi Hamilton","WR","PIT","WR","PIT","null","3.05","null","null","null","108","null","null","0.14","null","null","null","3.05","3.05","4.6107","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","5.45","null","null","null","73","null","null","0.23","null","null","null","5.45","5.45","6.1778","null",
"2539214","null","Kenbrell Thompkins","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","4.15","null","null","null","56","null","null","0.22","null","null","null","4.15","4.15","4.4432","null",
"2539227","null","Dustin Hopkins","K","WAS","K","WAS","null","1.8","null","null","null","18","null","null","0.1","null","null","null","1.8","1.8","5.8472","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","0.062","null","null","null","43","null","null","0.001","null","null","null","0.062","0.062","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","4.7","null","null","null","81","null","null","0.09","null","null","null","4.7","4.7","null","null",
"2539256","null","Aaron Dobson","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","0.42","null","null","null","85","null","null","0.015","null","null","null","0.42","0.42","5.3917","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","6.04","null","null","null","41","null","null","0.16","null","null","null","6.04","6.04","4.1586","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","0.114","null","null","null","39","null","null","0.042","null","null","null","0.114","0.114","null","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.052","null","null","null","47","null","null","0.01","null","null","null","0.052","0.052","null","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","3.29","null","null","null","63","null","null","0.01","null","null","null","3.29","3.29","6.9094","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","0.17","null","null","null","109","null","null","0.025","null","null","null","0.17","0.17","5.9609","null",
"2539308","null","Matt Barkley","QB","CHI","QB","CHI","null","15.13","null","null","null","21","null","null","0.68","null","null","null","15.13","15.13","6.2895","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","0.25","null","null","null","98","null","null","0.005","null","null","null","0.25","0.25","null","null",
"2539322","null","Christine Michael","RB","GB","RB","GB","null","1.51","null","null","null","76","null","null","0.32","null","null","null","1.51","1.51","6.4352","null",
"2539336","null","Tavon Austin","WR","LA","WR","LA","null","6.18","null","null","null","63","null","null","0.075","null","null","null","6.18","6.18","null","null",
"2539637","null","Caleb Sturgis","K","PHI","K","PHI","null","1.7","null","null","null","20","null","null","4.4409e-16","null","null","null","1.7","1.7","5.8472","null",
"2539645","null","Brandon Williams","TE","SEA","TE","SEA","null","0.2","null","null","null","79","null","null","0.025","null","null","null","0.2","0.2","8.4757","null",
"2539663","null","Mike Gillislee","RB","BUF","RB","BUF","null","6.22","null","null","null","40","null","null","0.24","null","null","null","6.22","6.22","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.02","null","null","null","54","null","null","0.002","null","null","null","0.02","0.02","null","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","4.74","null","null","null","80","null","null","0.07","null","null","null","4.74","4.74","null","null",
"2539980","null","Kerwynn Williams","RB","ARI","RB","ARI","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","2.7","null","null","null","50","null","null","0.255","null","null","null","2.7","2.7","4.7513","null",
"2540005","null","Marlon Brown","WR","DEN","WR","DEN","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","5.84","null","null","null","43","null","null","0.215","null","null","null","5.84","5.84","null","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","10.73","null","null","null","22","null","null","0.41","null","null","null","10.73","10.73","null","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","3.65","null","null","null","60","null","null","0.245","null","null","null","3.65","3.65","5.1072","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","4.05","null","null","null","90","null","null","0.025","null","null","null","4.05","4.05","3.8272","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","9.83","null","null","null","3","null","null","0.69","null","null","null","9.83","9.83","2.6375","null",
"2540151","null","Justin Hunter","WR","BUF","WR","BUF","null","4.35","null","null","null","89","null","null","0.31","null","null","null","4.35","4.35","5.997","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","6.82","null","null","null","13","null","null","0.115","null","null","null","6.82","6.82","4.0467","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","7.63","null","null","null","9","null","null","0.355","null","null","null","7.63","7.63","null","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","11.76","null","null","null","13","null","null","0.155","null","null","null","11.76","11.76","3.5258","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","null","8.11","null","null","null","43","null","null","0.255","null","null","null","8.11","8.11","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","19.19","null","null","null","2","null","null","2.235","null","null","null","19.19","19.19","0.9335","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","7.6","null","null","null","47","null","null","0.1","null","null","null","7.6","7.6","5.334","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","0.34","null","null","null","89","null","null","0.01","null","null","null","0.34","0.34","5.6763","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","3.13","null","null","null","46","null","null","0.13","null","null","null","3.13","3.13","2.4361","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","6.29","null","null","null","61","null","null","0.075","null","null","null","6.29","6.29","6.1175","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","4.46","null","null","null","30","null","null","0.185","null","null","null","4.46","4.46","5.9592","null",
"2540204","null","Spencer Ware","RB","KC","RB","KC","null","14.37","null","null","null","5","null","null","0.375","null","null","null","14.37","14.37","2.6409","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","3.55","null","null","null","41","null","null","0.1","null","null","null","3.55","3.55","5.154","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","5.93","null","null","null","18","null","null","0.065","null","null","null","5.93","5.93","3.8454","null",
"2540224","null","Mike James","RB","TB","RB","TB","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2540225","null","Tommy Bohanon","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","1.78","null","null","null","71","null","null","0.13","null","null","null","1.78","1.78","6.1506","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","5.33","null","null","null","25","null","null","0.225","null","null","null","5.33","5.33","4.4493","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","10.28","null","null","null","2","null","null","0.785","null","null","null","10.28","10.28","1.5302","null",
"2540259","null","MarQueis Gray","TE","MIA","TE","MIA","null","3.64","null","null","null","40","null","null","0.135","null","null","null","3.64","3.64","5.5566","null",
"2540261","null","Corey Fuller","WR","FA","WR","FA","null","0.67","null","null","null","125","null","null","0.06","null","null","null","0.67","0.67","null","null",
"2540279","null","Nick Williams","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","0.78","null","null","null","62","null","null","0.08","null","null","null","0.78","0.78","8.1737","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","0.36","null","null","null","138","null","null","0.02","null","null","null","0.36","0.36","4.9121","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","12.74","null","null","null","10","null","null","0.35","null","null","null","12.74","12.74","null","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","3.05","null","null","null","47","null","null","0.18","null","null","null","3.05","3.05","4.9526","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","4.38","null","null","null","31","null","null","0.3","null","null","null","4.38","4.38","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","3.95","null","null","null","34","null","null","0.165","null","null","null","3.95","3.95","null","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","3.4","null","null","null","101","null","null","0.06","null","null","null","3.4","3.4","2.7423","null",
"2541544","null","Benny Cunningham","RB","LA","RB","LA","null","3.89","null","null","null","58","null","null","0.14","null","null","null","3.89","3.89","4.538","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","null","2.1","null","null","null","10","null","null","0.05","null","null","null","2.1","2.1","4.8588","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","5.91","null","null","null","68","null","null","0.11","null","null","null","5.91","5.91","null","null",
"2541828","null","Frankie Hammond","WR","FA","WR","FA","null","0.23","null","null","null","145","null","null","0.03","null","null","null","0.23","0.23","null","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","4.78","null","null","null","28","null","null","0.36","null","null","null","4.78","4.78","5.2546","null",
"2541910","null","George Winn","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2541940","null","Rashad Ross","WR","WAS","WR","WAS","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","4.51","null","null","null","84","null","null","0.11","null","null","null","4.51","4.51","4.5505","null",
"2542022","null","Khiry Robinson","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2542060","null","Jordan Gay","K","BUF","K","BUF","null","0","null","null","null","30","null","null","null","null","null","null","0","0","null","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","0.04","null","null","null","49","null","null","0.005","null","null","null","0.04","0.04","null","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","8.87","null","null","null","34","null","null","0.105","null","null","null","8.87","8.87","null","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","9.12","null","null","null","5","null","null","1","null","null","null","9.12","9.12","2.6375","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","16.05","null","null","null","2","null","null","1.275","null","null","null","16.05","16.05","null","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","9.96","null","null","null","25","null","null","0.08","null","null","null","9.96","9.96","null","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","5.2","null","null","null","75","null","null","0.18","null","null","null","5.2","5.2","4.0683","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","13.72","null","null","null","27","null","null","1.075","null","null","null","13.72","13.72","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","9.55","null","null","null","30","null","null","0.33","null","null","null","9.55","9.55","4.671","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","3.95","null","null","null","94","null","null","0.08","null","null","null","3.95","3.95","null","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","8.76","null","null","null","36","null","null","0.115","null","null","null","8.76","8.76","3.4656","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","14.72","null","null","null","4","null","null","0.95","null","null","null","14.72","14.72","null","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.126","null","null","null","38","null","null","0.033","null","null","null","0.126","0.126","null","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","11.52","null","null","null","16","null","null","0.325","null","null","null","11.52","11.52","4.1286","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","17.6","null","null","null","11","null","null","0.455","null","null","null","17.6","17.6","5.1573","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","10.64","null","null","null","23","null","null","0.62","null","null","null","10.64","10.64","null","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","9.13","null","null","null","32","null","null","0.22","null","null","null","9.13","9.13","3.345","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","2.21","null","null","null","70","null","null","0.495","null","null","null","2.21","2.21","6.1506","null",
"2543565","null","Andre Williams","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","11.84","null","null","null","16","null","null","0.31","null","null","null","11.84","11.84","2.5461","null",
"2543587","null","Aaron Murray","QB","FA","QB","FA","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","0.15","null","null","null","148","null","null","0.02","null","null","null","0.15","0.15","null","null",
"2543596","null","Dri Archer","RB","BUF","RB","BUF","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","3.97","null","null","null","57","null","null","0.1","null","null","null","3.97","3.97","null","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","11.35","null","null","null","19","null","null","0.295","null","null","null","11.35","11.35","null","null",
"2543605","null","Zach Mettenberger","QB","PIT","QB","PIT","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","8.46","null","null","null","40","null","null","0.32","null","null","null","8.46","8.46","4.9724","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","0.35","null","null","null","139","null","null","0.025","null","null","null","0.35","0.35","null","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0.02","null","null","null","54","null","null","0.006","null","null","null","0.02","0.02","null","null",
"2543641","null","Devin Street","WR","IND","WR","IND","null","0.54","null","null","null","129","null","null","0.04","null","null","null","0.54","0.54","null","null",
"2543664","null","Terrance West","RB","BAL","RB","BAL","null","9.05","null","null","null","29","null","null","0.49","null","null","null","9.05","9.05","3.7792","null",
"2543682","null","Bishop Sankey","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2543683","null","Austin Seferian-Jenkins","TE","NYJ","TE","NYJ","null","3.76","null","null","null","37","null","null","0.04","null","null","null","3.76","3.76","6.4625","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.32","null","null","null","91","null","null","0.02","null","null","null","0.32","0.32","null","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","null","0.35","null","null","null","88","null","null","0.01","null","null","null","0.35","0.35","null","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","8.33","null","null","null","33","null","null","0.205","null","null","null","8.33","8.33","4.1586","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","7.2","null","null","null","11","null","null","0.24","null","null","null","7.2","7.2","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","12.23","null","null","null","13","null","null","0.225","null","null","null","12.23","12.23","3.0203","null",
"2543746","null","Josh Huff","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","3.08","null","null","null","106","null","null","0.025","null","null","null","3.08","3.08","6.4189","null",
"2543751","null","David Fales","QB","CHI","QB","CHI","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","3.6","null","null","null","100","null","null","0.205","null","null","null","3.6","3.6","2.7423","null",
"2543767","null","Logan Thomas","QB","BUF","QB","BUF","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2543773","null","James White","RB","NE","RB","NE","null","7.96","null","null","null","36","null","null","0.79","null","null","null","7.96","7.96","3.7792","null",
"2543784","null","Keith Wenning","QB","FA","QB","FA","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2543794","null","Crockett Gillmore","TE","BAL","TE","BAL","null","2.5","null","null","null","51","null","null","0.11","null","null","null","2.5","2.5","null","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.06","null","null","null","45","null","null","0.006","null","null","null","0.06","0.06","null","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","null","9.83","null","null","null","27","null","null","0.09","null","null","null","9.83","9.83","4.1888","null",
"2543836","null","T.J. Jones","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2543847","null","John Brown","WR","ARI","WR","ARI","null","8.12","null","null","null","42","null","null","0.13","null","null","null","8.12","8.12","null","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","null","0.31","null","null","null","143","null","null","0.09","null","null","null","0.31","0.31","null","null",
"2550183","null","Jeremy Butler","WR","SD","WR","SD","null","0.93","null","null","null","123","null","null","0.22","null","null","null","0.93","0.93","5.9367","null",
"2550198","null","Bennie Fowler","WR","DEN","WR","DEN","null","3.72","null","null","null","98","null","null","0.08","null","null","null","3.72","3.72","null","null",
"2550206","null","Ryan Hewitt","TE","CIN","TE","CIN","null","0.42","null","null","null","67","null","null","0.02","null","null","null","0.42","0.42","null","null",
"2550216","null","Jonathan Krause","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
