playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2550223","null","Freddie Martino","WR","TB","WR","TB","null","0","null","null","null","152","null","null","0","null","null","null","0","0","5.6956","null",
"2550235","null","Roosevelt Nix","RB","PIT","RB","PIT","null","0.02","null","null","null","114","null","null","0.02","null","null","null","0.02","0.02","null","null",
"2550243","null","Justin Perillo","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2550247","null","Bryn Renner","QB","FA","QB","FA","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","null","9.7","null","null","null","29","null","null","0.27","null","null","null","9.7","9.7","4.2491","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","null","0.21","null","null","null","105","null","null","0.015","null","null","null","0.21","0.21","8.6168","null",
"2550268","null","Charcandrick West","RB","KC","RB","KC","null","5.53","null","null","null","46","null","null","0.365","null","null","null","5.53","5.53","2.8306","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","null","4.58","null","null","null","83","null","null","0.11","null","null","null","4.58","4.58","5.2737","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","null","3.16","null","null","null","45","null","null","0.07","null","null","null","3.16","3.16","4.7513","null",
"2550313","null","Richard Rodgers","TE","GB","TE","GB","null","3.99","null","null","null","33","null","null","0.115","null","null","null","3.99","3.99","5.2546","null",
"2550325","null","Chandler Catanzaro","K","ARI","K","ARI","null","2.4","null","null","null","1","null","null","0.05","null","null","null","2.4","2.4","4.8588","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","null","2.48","null","null","null","112","null","null","0.085","null","null","null","2.48","2.48","6.5997","null",
"2550330","null","Kain Colter","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2550353","null","Allen Hurns","WR","JAC","WR","JAC","null","5.94","null","null","null","67","null","null","0.035","null","null","null","5.94","5.94","null","null",
"2550355","null","Nic Jacobs","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2550356","null","Marcel Jensen","TE","WAS","TE","WAS","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2550376","null","Stephen Morris","QB","FA","QB","FA","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2550405","null","Erik Swoope","TE","IND","TE","IND","null","2.1","null","null","null","54","null","null","0.135","null","null","null","2.1","2.1","5.4559","null",
"2550413","null","Corey Washington","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2550454","null","Asante Cleveland","TE","SD","TE","SD","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2550481","null","Orleans Darkwa","RB","NYG","RB","NYG","null","0.31","null","null","null","92","null","null","0.02","null","null","null","0.31","0.31","null","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","null","4.74","null","null","null","51","null","null","0.215","null","null","null","4.74","4.74","4.2535","null",
"2550521","null","Xavier Grimble","TE","PIT","TE","PIT","null","1.84","null","null","null","56","null","null","0.605","null","null","null","1.84","1.84","null","null",
"2550542","null","Kapri Bibbs","RB","DEN","RB","DEN","null","5.1","null","null","null","48","null","null","0.2","null","null","null","5.1","5.1","2.8306","null",
"2550545","null","Chris Boswell","K","PIT","K","PIT","null","2.1","null","null","null","10","null","null","0.1","null","null","null","2.1","2.1","6.8357","null",
"2550546","null","Philly Brown","WR","CAR","WR","CAR","null","3.06","null","null","null","107","null","null","0.015","null","null","null","3.06","3.06","null","null",
"2550597","null","Seth Roberts","WR","OAK","WR","OAK","null","5.24","null","null","null","74","null","null","0.13","null","null","null","5.24","5.24","4.9724","null",
"2550608","null","RaShaun Allen","TE","SEA","TE","SEA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2550617","null","Taylor Gabriel","WR","ATL","WR","ATL","null","8.57","null","null","null","38","null","null","0.095","null","null","null","8.57","8.57","5.0326","null",
"2550636","null","Cairo Santos","K","KC","K","KC","null","2.3","null","null","null","4","null","null","4.4409e-16","null","null","null","2.3","2.3","5.1883","null",
"2550656","null","Cameron Brate","TE","TB","TE","TB","null","8.54","null","null","null","7","null","null","0.875","null","null","null","8.54","8.54","3.3421","null",
"2550738","null","Fitzgerald Toussaint","RB","PIT","RB","PIT","null","5","null","null","null","49","null","null","0.23","null","null","null","5","5","5.4866","null",
"2552033","null","Jameis Winston","QB","TB","QB","TB","null","17.14","null","null","null","13","null","null","0.665","null","null","null","17.14","17.14","6.667","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","null","0.802","null","null","null","32","null","null","0.612","null","null","null","0.802","0.802","null","null",
"2552371","null","Garrett Grayson","QB","FA","QB","FA","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","null","0.73","null","null","null","80","null","null","0.115","null","null","null","0.73","0.73","null","null",
"2552379","null","Jeremy Langford","RB","CHI","RB","CHI","null","4.8","null","null","null","50","null","null","0.125","null","null","null","4.8","4.8","2.9255","null",
"2552382","null","Malcolm Brown","RB","LA","RB","LA","null","0.23","null","null","null","102","null","null","0.005","null","null","null","0.23","0.23","5.6763","null",
"2552383","null","Terrence Magee","RB","BAL","RB","BAL","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","null","2.09","null","null","null","55","null","null","0.465","null","null","null","2.09","2.09","5.4559","null",
"2552397","null","Clive Walford","TE","OAK","TE","OAK","null","3.71","null","null","null","39","null","null","0.115","null","null","null","3.71","3.71","4.7513","null",
"2552399","null","Jeff Heuerman","TE","DEN","TE","DEN","null","0.2","null","null","null","79","null","null","0.07","null","null","null","0.2","0.2","null","null",
"2552401","null","MyCole Pruitt","TE","FA","TE","FA","null","0.39","null","null","null","69","null","null","0.05","null","null","null","0.39","0.39","null","null",
"2552402","null","Nick Boyle","TE","BAL","TE","BAL","null","0.75","null","null","null","63","null","null","0.135","null","null","null","0.75","0.75","null","null",
"2552403","null","Nick OLeary","TE","BUF","TE","BUF","null","0.58","null","null","null","65","null","null","0.155","null","null","null","0.58","0.58","8.2744","null",
"2552408","null","Darren Waller","WR","BAL","WR","BAL","null","1.87","null","null","null","118","null","null","0.66","null","null","null","1.87","1.87","null","null",
"2552409","null","DeVante Parker","WR","MIA","WR","MIA","null","9.93","null","null","null","26","null","null","0.125","null","null","null","9.93","9.93","null","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","null","8.16","null","null","null","41","null","null","0.045","null","null","null","8.16","8.16","4.4902","null",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","null","4.64","null","null","null","82","null","null","0.095","null","null","null","4.64","4.64","5.1532","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","null","0.37","null","null","null","136","null","null","0.015","null","null","null","0.37","0.37","0.9944","null",
"2552421","null","Kenny Bell","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2552424","null","Phillip Dorsett","WR","IND","WR","IND","null","7.37","null","null","null","51","null","null","0.085","null","null","null","7.37","7.37","5.6354","null",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2552429","null","Ty Montgomery","WR","GB","WR","GB","null","4.76","null","null","null","79","null","null","0.04","null","null","null","4.76","4.76","4.6107","null",
"2552430","null","Tyler Lockett","WR","SEA","WR","SEA","null","5.6","null","null","null","71","null","null","0.13","null","null","null","5.6","5.6","4.6107","null",
"2552431","null","Vince Mayle","WR","DAL","WR","DAL","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","null","10.84","null","null","null","21","null","null","0.22","null","null","null","10.84","10.84","5.3917","null",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","null","5.02","null","null","null","76","null","null","0.11","null","null","null","5.02","5.02","4.671","null",
"2552462","null","Gerald Christian","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2552463","null","Jaelen Strong","WR","HOU","WR","HOU","null","4.02","null","null","null","92","null","null","0.05","null","null","null","4.02","4.02","null","null",
"2552469","null","Melvin Gordon","RB","SD","RB","SD","null","17.81","null","null","null","3","null","null","2.575","null","null","null","17.81","17.81","2.6409","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","null","6.41","null","null","null","59","null","null","0.085","null","null","null","6.41","6.41","5.8162","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","null","7.05","null","null","null","38","null","null","0.49","null","null","null","7.05","7.05","null","null",
"2552475","null","Todd Gurley","RB","LA","RB","LA","null","12.02","null","null","null","14","null","null","0.105","null","null","null","12.02","12.02","3.9689","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","null","1.56","null","null","null","75","null","null","0.105","null","null","null","1.56","1.56","5.866","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","null","0.26","null","null","null","77","null","null","0.045","null","null","null","0.26","0.26","null","null",
"2552487","null","Amari Cooper","WR","OAK","WR","OAK","null","12.46","null","null","null","7","null","null","0.16","null","null","null","12.46","12.46","2.9231","null",
"2552491","null","Dorial Green-Beckham","WR","PHI","WR","PHI","null","5.7","null","null","null","70","null","null","0.155","null","null","null","5.7","5.7","6.3586","null",
"2552559","null","C.J. Uzomah","TE","CIN","TE","CIN","null","0.94","null","null","null","59","null","null","0.085","null","null","null","0.94","0.94","null","null",
"2552576","null","Sean Mannion","QB","LA","QB","LA","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2552580","null","A.J. Derby","TE","DEN","TE","DEN","null","2.39","null","null","null","52","null","null","0.145","null","null","null","2.39","2.39","null","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","null","9.59","null","null","null","28","null","null","0.78","null","null","null","9.59","9.59","4.4432","null",
"2552586","null","Tyler Kroft","TE","CIN","TE","CIN","null","3.44","null","null","null","43","null","null","0.265","null","null","null","3.44","3.44","null","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","null","0.008","null","null","null","58","null","null","0.008","null","null","null","0.008","0.008","null","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","null","4.37","null","null","null","86","null","null","0.01","null","null","null","4.37","4.37","6.66","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","null","4.8","null","null","null","78","null","null","0.05","null","null","null","4.8","4.8","7.8654","null",
"2552608","null","Stefon Diggs","WR","MIN","WR","MIN","null","11.95","null","null","null","12","null","null","0.225","null","null","null","11.95","11.95","null","null",
"2552622","null","Chris Manhertz","TE","CAR","TE","CAR","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","null","0.24","null","null","null","101","null","null","0.01","null","null","null","0.24","0.24","null","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","null","3.73","null","null","null","38","null","null","0.055","null","null","null","3.73","3.73","4.6507","null",
"2552634","null","Joey Iosefa","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2552635","null","Matt Jones","RB","WAS","RB","WAS","null","1.4","null","null","null","77","null","null","0.425","null","null","null","1.4","1.4","null","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","null","0.09","null","null","null","113","null","null","0.08","null","null","null","0.09","0.09","null","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","null","0.23","null","null","null","103","null","null","0.015","null","null","null","0.23","0.23","null","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","null","4.35","null","null","null","88","null","null","0.15","null","null","null","4.35","4.35","null","null",
"2552654","null","Geremy Davis","WR","SD","WR","SD","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","null","6.83","null","null","null","55","null","null","0.11","null","null","null","6.83","6.83","3.8272","null",
"2553112","null","Jason Myers","K","JAC","K","JAC","null","1.4","null","null","null","26","null","null","0.2","null","null","null","1.4","1.4","0.905","null",
"2553289","null","Evan Spencer","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2553292","null","Kennard Backman","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","null","0.11","null","null","null","83","null","null","0.11","null","null","null","0.11","0.11","null","null",
"2553434","null","Devin Smith","WR","NYJ","WR","NYJ","null","0.42","null","null","null","135","null","null","0.05","null","null","null","0.42","0.42","null","null",
"2553435","null","David Johnson","RB","ARI","RB","ARI","null","22.82","null","null","null","1","null","null","4.32","null","null","null","22.82","22.82","null","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","null","0.15","null","null","null","110","null","null","0.02","null","null","null","0.15","0.15","null","null",
"2553457","null","Trevor Siemian","QB","DEN","QB","DEN","null","15.21","null","null","null","20","null","null","0.4","null","null","null","15.21","15.21","null","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","null","4.43","null","null","null","85","null","null","0.06","null","null","null","4.43","4.43","4.3094","null",
"2553631","null","Zach Zenner","RB","DET","RB","DET","null","3.27","null","null","null","65","null","null","0.23","null","null","null","3.27","3.27","8.9014","null",
"2553648","null","Andrew Franks","K","MIA","K","MIA","null","1.5","null","null","null","23","null","null","0.1","null","null","null","1.5","1.5","8.4831","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0.12","null","null","null","112","null","null","0.065","null","null","null","0.12","0.12","7.194","null",
"2553660","null","Akeem Hunt","RB","HOU","RB","HOU","null","0.34","null","null","null","89","null","null","0.025","null","null","null","0.34","0.34","5.0123","null",
"2553662","null","Gus Johnson","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","null","11.4","null","null","null","18","null","null","0.09","null","null","null","11.4","11.4","4.538","null",
"2553833","null","Josh Lambo","K","SD","K","SD","null","2.3","null","null","null","4","null","null","0.05","null","null","null","2.3","2.3","4.8588","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","null","11.15","null","null","null","18","null","null","0.165","null","null","null","11.15","11.15","null","null",
"2555209","null","Chris Moore","WR","BAL","WR","BAL","null","1","null","null","null","122","null","null","0.16","null","null","null","1","1","null","null",
"2555214","null","Laquon Treadwell","WR","MIN","WR","MIN","null","2.78","null","null","null","110","null","null","0.27","null","null","null","2.78","2.78","15.4598","null",
"2555215","null","Leonte Carroo","WR","MIA","WR","MIA","null","0.15","null","null","null","148","null","null","0.045","null","null","null","0.15","0.15","9.1914","null",
"2555216","null","Malcolm Mitchell","WR","NE","WR","NE","null","2.36","null","null","null","114","null","null","0.265","null","null","null","2.36","2.36","6.4189","null",
"2555219","null","Daniel Lasco","RB","NO","RB","NO","null","0.14","null","null","null","111","null","null","0.035","null","null","null","0.14","0.14","null","null",
"2555220","null","Derek Watt","RB","SD","RB","SD","null","1.65","null","null","null","72","null","null","0.035","null","null","null","1.65","1.65","2.9255","null",
"2555223","null","Devontae Booker","RB","DEN","RB","DEN","null","10.51","null","null","null","23","null","null","0.41","null","null","null","10.51","10.51","null","null",
"2555224","null","Ezekiel Elliott","RB","DAL","RB","DAL","null","16.1","null","null","null","4","null","null","1.85","null","null","null","16.1","16.1","1.7872","null",
"2555227","null","Jonathan Williams","RB","BUF","RB","BUF","null","0.29","null","null","null","93","null","null","0.01","null","null","null","0.29","0.29","6.53","null",
"2555229","null","Kenneth Dixon","RB","BAL","RB","BAL","null","8.18","null","null","null","34","null","null","0.165","null","null","null","8.18","8.18","3.9689","null",
"2555230","null","Kenyan Drake","RB","MIA","RB","MIA","null","0.25","null","null","null","98","null","null","0.015","null","null","null","0.25","0.25","null","null",
"2555234","null","Tyler Ervin","RB","HOU","RB","HOU","null","0.98","null","null","null","78","null","null","0.13","null","null","null","0.98","0.98","null","null",
"2555259","null","Carson Wentz","QB","PHI","QB","PHI","null","14","null","null","null","26","null","null","0.61","null","null","null","14","14","6.2895","null",
"2555260","null","Dak Prescott","QB","DAL","QB","DAL","null","16.38","null","null","null","15","null","null","0.175","null","null","null","16.38","16.38","4.025","null",
"2555262","null","Jeff Driskel","QB","CIN","QB","CIN","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2555289","null","Nick Vannett","TE","SEA","TE","SEA","null","0.41","null","null","null","68","null","null","0.035","null","null","null","0.41","0.41","null","null",
"2555295","null","Sterling Shepard","WR","NYG","WR","NYG","null","7.48","null","null","null","49","null","null","0.075","null","null","null","7.48","7.48","4.0683","null",
"2555306","null","David Morgan","TE","MIN","TE","MIN","null","0.36","null","null","null","70","null","null","0.04","null","null","null","0.36","0.36","null","null",
"2555311","null","Jerell Adams","TE","NYG","TE","NYG","null","3.19","null","null","null","44","null","null","0.045","null","null","null","3.19","3.19","8.979","null",
"2555316","null","Paxton Lynch","QB","DEN","QB","DEN","null","0.062","null","null","null","43","null","null","0.004","null","null","null","0.062","0.062","2.8927","null",
"2555331","null","Cody Core","WR","CIN","WR","CIN","null","3.39","null","null","null","102","null","null","0.18","null","null","null","3.39","3.39","3.5861","null",
"2555332","null","Connor Cook","QB","OAK","QB","OAK","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2555334","null","Jared Goff","QB","LA","QB","LA","null","10.13","null","null","null","30","null","null","9.305","null","null","null","10.13","10.13","4.4024","null",
"2555341","null","Hunter Henry","TE","SD","TE","SD","null","7.7","null","null","null","8","null","null","0.21","null","null","null","7.7","7.7","3.4427","null",
"2555346","null","Will Fuller","WR","HOU","WR","HOU","null","6.48","null","null","null","58","null","null","0.095","null","null","null","6.48","6.48","null","null",
"2555348","null","Braxton Miller","WR","HOU","WR","HOU","null","2.54","null","null","null","111","null","null","0.085","null","null","null","2.54","2.54","5.3943","null",
"2555362","null","Aaron Burbridge","WR","SF","WR","SF","null","0.11","null","null","null","150","null","null","0.06","null","null","null","0.11","0.11","2.2601","null",
"2555364","null","Tyler Higbee","TE","LA","TE","LA","null","0.15","null","null","null","82","null","null","0.095","null","null","null","0.15","0.15","5.154","null",
"2555408","null","Roberto Aguayo","K","TB","K","TB","null","1.7","null","null","null","22","null","null","0.2","null","null","null","1.7","1.7","5.8472","null",
"2555413","null","Trevor Davis","WR","GB","WR","GB","null","0.46","null","null","null","134","null","null","0.065","null","null","null","0.46","0.46","null","null",
"2555415","null","Austin Hooper","TE","ATL","TE","ATL","null","5.52","null","null","null","23","null","null","0.165","null","null","null","5.52","5.52","4.7513","null",
"2555416","null","Christian Hackenberg","QB","NYJ","QB","NYJ","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2555418","null","Jordan Howard","RB","CHI","RB","CHI","null","13.86","null","null","null","7","null","null","0.68","null","null","null","13.86","13.86","2.2615","null",
"2555419","null","Pharoh Cooper","WR","LA","WR","LA","null","0.32","null","null","null","141","null","null","0.005","null","null","null","0.32","0.32","10.8188","null",
"2555426","null","Cardale Jones","QB","BUF","QB","BUF","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2555427","null","Nate Sudfeld","QB","WAS","QB","WAS","null","0","null","null","null","60","null","null","0","null","null","null","0","0","null","null",
"2555430","null","Alex Collins","RB","SEA","RB","SEA","null","5.23","null","null","null","47","null","null","0.18","null","null","null","5.23","5.23","5.0123","null",
"2555432","null","Andy Janovich","RB","DEN","RB","DEN","null","1.65","null","null","null","72","null","null","0.08","null","null","null","1.65","1.65","null","null",
"2555460","null","Paul Perkins","RB","NYG","RB","NYG","null","5.65","null","null","null","44","null","null","0.085","null","null","null","5.65","5.65","1.7872","null",
"2555461","null","Wendell Smallwood","RB","PHI","RB","PHI","null","11.27","null","null","null","20","null","null","0.485","null","null","null","11.27","11.27","4.7278","null",
"2555464","null","DeAndre Washington","RB","OAK","RB","OAK","null","4.61","null","null","null","52","null","null","0.215","null","null","null","4.61","4.61","8.9014","null",
"2555466","null","Tyler Boyd","WR","CIN","WR","CIN","null","6.72","null","null","null","56","null","null","0.275","null","null","null","6.72","6.72","4.3094","null",
"2555471","null","Kenny Lawler","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2555477","null","Charone Peake","WR","NYJ","WR","NYJ","null","3.04","null","null","null","109","null","null","0.38","null","null","null","3.04","3.04","5.5751","null",
"2555478","null","Demarcus Robinson","WR","KC","WR","KC","null","0.21","null","null","null","146","null","null","0.04","null","null","null","0.21","0.21","null","null",
"2555483","null","Thomas Duarte","TE","MIA","TE","MIA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2555486","null","Temarrick Hemingway","TE","LA","TE","LA","null","0.29","null","null","null","76","null","null","0.045","null","null","null","0.29","0.29","null","null",
"2555487","null","Beau Sandland","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2555573","null","Anthony Dable","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2556118","null","Dwayne Washington","RB","DET","RB","DET","null","5.92","null","null","null","42","null","null","0.175","null","null","null","5.92","5.92","3.3049","null",
"2556144","null","Daniel Braverman","WR","CHI","WR","CHI","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2556190","null","Jakeem Grant","WR","MIA","WR","MIA","null","0.32","null","null","null","141","null","null","0.01","null","null","null","0.32","0.32","8.2271","null",
"2556214","null","Tyreek Hill","WR","KC","WR","KC","null","7.22","null","null","null","53","null","null","0.31","null","null","null","7.22","7.22","4.4902","null",
"2556232","null","Jake Rudock","QB","DET","QB","DET","null","0","null","null","null","60","null","null","null","null","null","null","0","0","null","null",
"2556261","null","Moritz Boehringer","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2556273","null","Darius Jackson","RB","DAL","RB","DAL","null","0.43","null","null","null","84","null","null","0.015","null","null","null","0.43","0.43","null","null",
"2556370","null","Michael Thomas","WR","NO","WR","NO","null","12.34","null","null","null","8","null","null","0.135","null","null","null","12.34","12.34","2.6218","null",
"2556375","null","Rico Gathers","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2556396","null","Chester Rogers","WR","IND","WR","IND","null","0.75","null","null","null","124","null","null","0.11","null","null","null","0.75","0.75","5.6956","null",
"2556404","null","Maurice Harris","WR","WAS","WR","WAS","null","0.56","null","null","null","128","null","null","0.04","null","null","null","0.56","0.56","5.7559","null",
"2556411","null","Josh Ferguson","RB","IND","RB","IND","null","2.65","null","null","null","69","null","null","0.655","null","null","null","2.65","2.65","8.9014","null",
"2556414","null","Rob Kelley","RB","WAS","RB","WAS","null","9.66","null","null","null","27","null","null","0.34","null","null","null","9.66","9.66","null","null",
"2556453","null","Hakeem Valles","TE","ARI","TE","ARI","null","0","null","null","null","84","null","null","null","null","null","null","0","0","null","null",
"2556454","null","Brandon Wilds","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2556460","null","Geronimo Allison","WR","GB","WR","GB","null","0.5","null","null","null","130","null","null","0.01","null","null","null","0.5","0.5","1.9588","null",
"2556462","null","Robby Anderson","WR","NYJ","WR","NYJ","null","4.37","null","null","null","86","null","null","0.02","null","null","null","4.37","4.37","5.6956","null",
"2556463","null","Stephen Anderson","TE","HOU","TE","HOU","null","2.39","null","null","null","52","null","null","0.295","null","null","null","2.39","2.39","5.154","null",
"2556466","null","Peyton Barber","RB","TB","RB","TB","null","0.51","null","null","null","82","null","null","0.055","null","null","null","0.51","0.51","6.0557","null",
"2556473","null","Jace Billingsley","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2556477","null","Trevone Boykin","QB","SEA","QB","SEA","null","0.016","null","null","null","56","null","null","0.006","null","null","null","0.016","0.016","null","null",
"2556478","null","Ben Braunecker","TE","CHI","TE","CHI","null","0.32","null","null","null","71","null","null","0.01","null","null","null","0.32","0.32","7.3685","null",
"2556490","null","Devon Cajuste","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2556507","null","Marshaun Coprich","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2556519","null","Alex Erickson","WR","CIN","WR","CIN","null","3.89","null","null","null","95","null","null","0.055","null","null","null","3.89","3.89","2.8628","null",
"2556528","null","D.J. Foster","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2556541","null","Aaron Green","RB","FA","RB","FA","null","0","null","null","null","115","null","null","0","null","null","null","0","0","null","null",
"2556544","null","Glenn Gronkowski","RB","FA","RB","FA","null","0","null","null","null","115","null","null","null","null","null","null","0","0","null","null",
"2556569","null","Andy Jones","WR","FA","WR","FA","null","0","null","null","null","152","null","null","0","null","null","null","0","0","null","null",
"2556592","null","Roger Lewis","WR","NYG","WR","NYG","null","2.43","null","null","null","113","null","null","0.17","null","null","null","2.43","2.43","6.66","null",
"2556606","null","Jalin Marshall","WR","NYJ","WR","NYJ","null","5.02","null","null","null","77","null","null","0.24","null","null","null","5.02","5.02","null","null",
"2556612","null","Tanner McEvoy","WR","SEA","WR","SEA","null","1.06","null","null","null","121","null","null","0.095","null","null","null","1.06","1.06","null","null",
"2556752","null","Tommylee Lewis","WR","NO","WR","NO","null","0.49","null","null","null","132","null","null","0.05","null","null","null","0.49","0.49","5.5148","null",
"2556785","null","Paul Turner","WR","PHI","WR","PHI","null","0","null","null","null","152","null","null","0","null","null","null","0","0","7.9257","null",
"2556801","null","Kenneth Farrow","RB","SD","RB","SD","null","3.29","null","null","null","64","null","null","0.115","null","null","null","3.29","3.29","6.53","null",
"2556805","null","Johnny Holton","WR","OAK","WR","OAK","null","2.16","null","null","null","115","null","null","0.145","null","null","null","2.16","2.16","3.7067","null",
"2556851","null","Keyarris Garrett","WR","FA","WR","FA","null","0","null","null","null","152","null","null","null","null","null","null","0","0","null","null",
"2556885","null","Jalen Richard","RB","OAK","RB","OAK","null","5.6","null","null","null","45","null","null","0.22","null","null","null","5.6","5.6","5.9609","null",
"2557531","null","Troymaine Pope","RB","SEA","RB","SEA","null","0.28","null","null","null","96","null","null","0.03","null","null","null","0.28","0.28","null","null",
